campaign_id,sender,subject_len,body_len,mean_paragraph_len,day_of_week,is_weekend,times_of_day,category,Product,no_of_CTA,mean_CTA_len,is_image,is_personalised,is_quote,is_timer,is_emoticons,is_discount,is_price,is_urgency,target_audience,click_rate
1538,3,55,5381,61,1,0,Evening,9,34,2,23,0,1,0,0,0,0,0,0,7,0
1539,3,17,7875,21,1,0,Evening,13,21,0,12,1,1,0,0,0,0,0,0,12,0.170731707317073
1540,3,52,7836,18,3,0,Evening,15,38,1,12,0,1,0,0,0,0,0,0,12,0.0967741935483871
1541,3,27,8042,25,1,0,Evening,15,1,0,12,1,1,0,0,0,0,0,0,12,0.121212121212121
1542,3,23,7964,23,1,0,Evening,15,24,0,12,1,1,0,0,0,0,0,0,12,0.110599078341014
1543,3,90,14319,24,4,0,Noon,6,23,4,25,2,0,0,0,0,0,0,0,12,0.0379310344827586
1544,3,58,5371,65,6,1,Evening,9,34,2,25,1,1,0,0,0,0,0,0,12,0.0332409972299169
1545,3,55,5158,53,6,1,Evening,9,34,1,26,2,1,0,0,0,0,0,0,12,0.0339805825242718
1546,3,58,7672,53,6,1,Evening,9,34,2,27,0,1,0,0,0,0,0,0,12,0.00688073394495413
1547,3,55,7437,41,6,1,Evening,9,34,1,26,1,1,0,0,0,0,0,0,12,0.0833333333333333
1548,3,36,3757,108,6,1,Evening,15,1,1,51,1,1,1,0,0,0,0,0,12,0.0161993769470405
1549,3,67,3670,98,6,1,Evening,15,31,2,35,0,1,0,0,0,0,0,0,12,0.0297029702970297
1550,3,51,9101,44,6,1,Evening,15,13,1,10,1,1,3,0,0,0,0,0,12,0.111111111111111
1551,3,53,9310,50,6,1,Evening,15,24,1,10,1,1,3,0,0,0,0,0,12,0.00823045267489712
1552,10,107,14985,37,0,0,Evening,9,34,2,33,0,0,1,0,0,0,0,0,12,0.00266282308105731
1553,3,51,9135,44,6,1,Evening,15,13,1,10,1,1,3,0,0,0,0,0,12,0.0161290322580645
1554,3,55,5300,60,4,0,Evening,9,34,2,23,0,1,0,0,0,0,0,0,7,0.1
1555,3,55,5441,69,4,0,Evening,9,34,2,26,0,1,0,0,0,0,0,0,12,0.0810810810810811
1556,3,55,7840,58,4,0,Evening,9,34,2,28,0,0,0,0,0,0,0,0,12,0.0980392156862745
1557,3,58,5371,65,4,0,Evening,9,34,2,25,1,1,0,0,0,0,0,0,12,0.0165340626553953
1558,3,55,5158,53,4,0,Evening,9,34,1,26,2,1,0,0,0,0,0,0,12,0.0396039603960396
1559,3,55,7437,41,4,0,Evening,9,34,1,26,1,1,0,0,0,0,0,0,12,0.05
1560,3,55,7871,62,4,0,Evening,9,34,2,28,0,0,0,0,0,0,0,0,12,0.166666666666667
1561,3,55,5505,72,4,0,Noon,9,34,3,23,0,1,0,0,0,0,0,0,12,0.0294117647058824
1562,3,212,19463,23,4,0,Evening,8,32,26,34,0,0,1,0,0,0,0,0,12,0.0148830616583983
1563,3,55,7912,61,4,0,Noon,9,34,2,160,1,0,0,0,0,0,0,0,12,0.0769230769230769
1564,3,58,16138,18,2,0,Morning,15,9,2,24,2,0,0,0,0,0,0,0,12,0.00206576963876947
1565,3,61,24395,16,4,0,Evening,15,9,2,21,0,0,0,0,1,0,0,0,12,0.0110893672537508
1566,3,62,27253,20,1,0,Evening,15,9,4,36,2,0,0,0,0,0,0,1,12,0.012661564761707
1567,3,62,5276,37,0,0,Evening,15,13,1,39,0,1,0,0,0,0,0,0,12,0.0652173913043478
1568,3,68,13678,24,0,0,Evening,15,9,2,46,1,0,0,0,0,0,0,0,12,0.00607839027457556
1569,10,66,14155,39,0,0,Noon,15,9,3,30,0,0,1,0,0,0,0,1,12,0.0615384615384615
1570,3,70,12661,36,6,1,Evening,15,9,3,31,1,0,1,0,0,0,0,0,12,0.0140880822439396
1571,3,72,12787,37,6,1,Evening,15,9,3,35,0,0,1,0,0,0,0,0,15,0.00772423105180596
1572,3,70,12920,40,6,1,Morning,15,9,3,31,1,0,1,0,0,0,0,0,12,0.0110500573636858
1573,3,80,10897,21,5,1,Evening,15,9,1,24,0,0,0,0,0,0,0,0,14,0.333333333333333
1574,10,51,11004,37,5,1,Evening,15,9,3,38,1,0,0,0,0,0,0,0,12,0.114285714285714
1575,10,51,7782,42,5,1,Evening,15,9,3,38,0,0,0,0,0,0,0,0,12,0.00904977375565611
1576,10,51,7782,42,5,1,Noon,15,9,3,38,0,0,0,0,0,0,0,0,12,0.0154385964912281
1577,3,72,23124,20,5,1,Morning,15,9,3,31,0,0,1,0,0,0,0,0,1,0.015882728530382
1578,3,59,12254,29,4,0,Noon,9,34,1,42,2,0,1,0,0,0,0,0,12,0.00786973139399087
1579,3,70,12161,9,3,0,Evening,6,23,4,22,2,0,1,0,0,0,0,0,12,0.0272479564032698
1580,3,70,13457,19,2,0,Evening,10,42,7,29,2,0,0,0,0,0,0,0,12,0.120283018867925
1581,3,76,13447,19,2,0,Evening,10,42,6,30,0,0,0,0,0,0,0,0,14,0.0340843443096476
1582,3,72,14974,22,2,0,Evening,9,34,1,24,1,0,0,0,0,0,0,0,7,0.0188170996092482
1583,3,77,12298,13,1,0,Noon,6,23,4,20,0,0,2,0,0,0,0,0,14,0.0911528150134048
1584,3,55,16045,16,0,0,Evening,15,9,2,24,2,0,0,0,0,0,0,1,12,0.0198270407087112
1585,3,43,17717,19,0,0,Noon,15,9,2,25,2,0,0,0,0,0,0,0,12,0.0225263157894737
1586,15,9,15410,49,6,1,Evening,15,9,7,11,1,0,1,0,0,0,0,0,12,0.0178635226866738
1587,15,15,13684,53,6,1,Morning,15,9,7,13,1,0,1,0,0,0,0,0,12,0.0549132947976879
1588,3,45,12445,39,6,1,Noon,15,9,2,19,1,0,0,0,0,0,0,0,12,0.0366441658630665
1589,15,15,10814,64,5,1,Morning,15,9,7,13,1,0,1,0,0,0,0,0,12,0.0175086107921929
1590,3,76,11153,40,5,1,Morning,15,9,3,29,0,0,1,0,0,0,0,0,12,0.032377428307123
1591,3,53,14310,43,4,0,Noon,15,9,2,29,0,0,0,0,0,0,0,0,12,0.0421397379912664
1592,3,63,9007,71,4,0,Morning,15,1,1,32,2,1,1,0,0,0,0,0,12,0.0354400472533963
1593,3,55,8932,70,3,0,Evening,15,9,2,23,2,0,1,0,0,0,0,0,12,0.0140405616224649
1594,3,84,11292,16,5,1,Morning,6,23,3,26,0,0,0,0,0,0,0,0,12,0.0597274572339809
1595,6,214,28557,19,2,0,Evening,9,34,17,37,1,0,2,0,0,0,0,0,12,0.015166795965865
1596,3,95,13445,29,3,0,Evening,6,23,3,18,0,0,3,0,0,0,0,0,12,0.0243526510480888
1597,3,60,11959,30,4,0,Evening,6,23,3,22,0,0,1,0,0,0,0,0,12,0.175491679273828
1598,3,63,9007,71,2,0,Evening,15,1,1,32,2,1,1,0,0,0,0,0,12,0.00906427574273973
1599,3,50,22629,38,2,0,Morning,15,9,2,48,2,0,1,0,0,0,0,0,12,0.0151482824834649
1600,3,85,11835,19,2,0,Evening,10,42,5,68,1,0,1,0,0,0,0,0,12,0.0300838877639572
1601,6,79,25444,19,2,0,Noon,9,34,9,57,0,0,2,0,0,0,0,1,12,0.0206099429048879
1602,3,95,13442,29,1,0,Noon,6,23,3,18,0,0,3,0,0,0,0,0,12,0.0370229972201162
1603,3,87,16743,25,0,0,Noon,6,23,5,24,3,0,1,0,0,0,0,0,12,0.132994923857868
1604,3,77,9972,40,6,1,Evening,5,17,3,30,1,0,1,0,0,0,0,0,12,0.0225340709755768
1605,3,65,11167,19,3,0,Evening,15,13,2,22,2,0,1,0,0,0,0,1,12,0.00668449197860963
1606,3,67,14384,27,3,0,Noon,15,13,2,22,2,0,1,0,0,0,0,0,14,0.0053650124544932
1607,3,61,9995,21,3,0,Morning,6,23,4,28,3,0,0,0,0,0,0,0,12,0.175675675675676
1608,15,40,27110,12,2,0,Evening,15,13,17,14,0,0,1,0,0,0,0,0,12,0.00526896213699301
1609,3,47,13926,41,1,0,Evening,15,1,7,25,1,0,1,0,0,0,0,0,12,0.0223880597014925
1610,3,81,17013,15,0,0,Noon,5,17,5,27,1,0,3,0,0,0,0,0,12,0.0355622050868915
1611,3,88,9053,36,5,1,Evening,5,17,3,33,2,0,0,0,0,0,0,0,12,0.0224144710971294
1612,10,36,4112,150,6,1,Morning,15,1,1,51,1,0,1,0,0,0,0,0,12,0.0081026221216558
1613,10,36,4112,150,5,1,Morning,15,1,1,51,1,0,1,0,0,0,0,0,12,0.00950209045990118
1614,10,37,9220,40,4,0,Noon,15,1,7,17,0,0,0,0,0,0,0,0,12,0.0176124601583807
1615,3,44,13987,46,0,0,Evening,15,9,7,20,1,0,1,0,0,0,0,0,7,0.00236575458643932
1616,3,69,6865,17,1,0,Evening,15,9,1,16,2,0,0,0,0,0,0,0,12,0.0921052631578947
1617,15,55,12349,40,1,0,Evening,15,1,5,1,1,1,1,0,0,0,0,0,6,0.00740740740740741
1618,3,69,6913,20,1,0,Evening,15,9,1,16,0,0,0,0,0,0,0,0,12,0.0337078651685393
1619,3,199,27324,25,2,0,Evening,11,14,32,40,1,0,2,0,0,0,0,0,12,0.0107398317706039
1620,3,62,16773,42,0,0,Evening,6,23,6,13,0,0,1,0,0,0,0,0,12,0.0273069679849341
1621,15,44,12929,27,0,0,Evening,13,21,7,16,1,0,0,0,0,0,0,0,6,0.0403684005707615
1622,15,45,12058,30,4,0,Evening,12,19,7,14,1,0,1,0,2,0,0,0,7,0.0116399183694036
1623,3,70,17231,18,0,0,Morning,5,17,5,27,0,0,3,0,0,0,0,0,12,0.0427974947807933
1624,3,72,14461,20,5,1,Morning,5,17,3,23,1,0,0,0,1,0,0,0,12,0.0407166123778502
1625,6,124,18285,19,2,0,Evening,11,14,6,36,0,0,0,0,0,0,0,0,12,0.0223703536323579
1626,6,159,30691,15,2,0,Noon,11,14,14,32,1,0,0,0,0,0,0,1,12,0.00541324025320949
1627,9,218,30321,49,3,0,Evening,11,14,39,83,0,0,3,0,0,0,0,0,12,0.00783108849026545
1628,15,72,13693,30,1,0,Morning,15,31,7,18,0,0,1,0,0,0,0,0,12,0
1629,3,65,11669,17,4,0,Morning,15,31,4,0,6,0,0,0,0,0,0,0,12,0.153846153846154
1630,9,97,514,89,3,0,Evening,5,17,1,7,0,0,0,0,0,0,0,0,12,0.0409233997901364
1631,3,90,16428,10,3,0,Evening,6,23,8,28,2,0,1,0,0,0,0,0,14,0.108267716535433
1632,3,47,25273,24,4,0,Noon,15,24,6,20,0,0,2,0,0,0,0,0,12,0.0172767203513909
1633,6,82,21036,14,4,0,Morning,11,14,9,44,1,0,0,0,0,0,0,0,12,0.0106806282722513
1634,3,60,17972,29,1,0,Noon,15,24,6,23,0,0,0,0,0,0,0,0,12,0.0181872391174717
1635,10,66,12995,29,1,0,Evening,15,24,7,22,0,1,1,0,0,0,0,0,12,0.020976353928299
1636,3,68,17593,30,3,0,Morning,15,24,6,20,1,1,2,0,0,0,0,0,12,0.034412955465587
1637,3,59,9827,11,3,0,Noon,5,17,4,41,1,0,1,0,0,0,0,0,12,0.0462512744098502
1638,6,77,33201,18,2,0,Morning,15,9,13,33,2,0,1,0,0,0,0,0,12,0.0160976619077178
1639,3,74,14205,21,1,0,Noon,6,23,4,26,2,0,0,0,0,0,0,0,12,0.0357364822871349
1640,3,58,18043,25,6,1,Noon,9,34,2,25,2,0,0,0,0,0,0,0,12,0.0183443631719494
1641,3,74,11044,30,5,1,Evening,15,9,1,60,1,0,1,0,0,0,0,1,12,0.0187239944521498
1642,15,57,10958,23,4,0,Evening,15,1,2,34,1,0,1,0,0,0,0,0,12,0.0193609022556391
1643,3,80,1029,165,4,0,Morning,15,12,1,27,0,0,0,0,0,0,0,0,2,0.0261709536111423
1644,15,76,7805,28,3,0,Evening,15,1,2,35,1,0,1,0,0,0,0,1,12,0.00255645504899872
1645,3,63,16664,30,3,0,Evening,15,9,2,39,0,0,3,0,0,0,0,0,12,0.010439262472885
1646,3,90,12558,19,3,0,Evening,6,23,4,20,2,0,0,0,0,0,0,0,14,0.130655391120507
1647,3,83,1248,219,2,0,Evening,15,1,1,19,0,0,0,0,1,0,0,0,12,0.0455543358946213
1648,3,61,16964,20,2,0,Evening,15,9,2,43,2,0,0,0,0,0,0,0,12,0.0188939694590631
1649,3,134,10167,20,2,0,Evening,5,17,5,31,0,0,3,0,0,0,0,0,12,0.005061115355233
1650,3,82,12233,39,2,0,Morning,15,1,7,42,0,0,1,0,0,0,0,0,12,0.087719298245614
1651,3,82,12228,38,2,0,Morning,15,1,7,42,0,0,1,0,0,0,0,0,12,0.0251382604323781
1652,15,85,6151,85,1,0,Evening,15,31,6,25,2,0,0,0,0,0,0,0,12,0.0131649291633253
1653,3,57,8473,104,1,0,Evening,15,9,1,79,1,0,0,0,0,0,0,0,12,0.00941804891762721
1654,3,67,4827,65,0,0,Evening,15,9,1,50,1,0,0,0,0,0,0,0,12,0.0489290214195716
1655,6,90,21340,23,2,0,Evening,11,14,9,58,0,0,2,0,0,0,0,0,12,0.0207960644007156
1656,3,68,14289,18,6,1,Evening,6,23,2,24,2,0,0,0,0,0,0,0,12,0.0136175251628182
1657,3,64,14372,20,5,1,Evening,6,23,2,24,2,0,0,0,0,0,0,0,12,0.0200741198270537
1658,3,173,13278,36,6,1,Noon,15,1,6,41,0,0,1,0,0,0,0,1,12,0.00793194425652821
1659,3,63,1086,167,5,1,Morning,15,1,1,19,0,0,0,0,0,0,0,0,2,0.0749464668094218
1660,3,50,1320,223,5,1,Morning,15,24,1,0,0,0,0,0,0,0,0,0,2,0.0127620783956244
1661,3,69,1409,208,5,1,Morning,15,24,1,24,0,0,0,0,0,0,0,0,12,0.0107509096923586
1662,3,77,14461,22,4,0,Evening,6,23,2,24,2,0,0,0,0,0,0,0,12,0.0280548628428928
1663,15,132,20200,25,4,0,Noon,15,1,2,35,1,0,1,0,0,0,0,0,12,0.0103477616446628
1664,15,57,27398,18,3,0,Evening,9,34,11,27,1,0,1,0,0,0,0,0,12,0.00542502291821025
1665,3,40,10087,20,5,1,Noon,9,34,6,28,0,0,1,0,0,0,0,0,12,0.04
1666,3,95,13999,16,3,0,Evening,6,23,4,26,0,0,0,0,0,0,0,0,12,0.0248917748917749
1667,6,92,20547,22,3,0,Noon,11,14,8,65,0,0,2,0,0,0,0,0,12,0.00774816042103211
1668,3,60,1338,208,3,0,Noon,9,34,1,27,0,0,0,0,0,0,0,0,2,0.030698201846752
1669,3,50,1320,223,4,0,Morning,15,24,1,0,0,0,0,0,0,0,0,0,2,0.0260730537449268
1670,3,69,1400,208,4,0,Morning,15,24,1,24,0,0,0,0,0,0,0,0,12,0.0221303501945525
1671,3,182,32866,19,4,0,Noon,8,32,37,39,1,0,0,0,0,0,0,0,12,0.00984662453202367
1672,3,69,25702,30,1,0,Evening,9,34,9,26,0,0,1,0,0,0,0,0,12,0.00549257232212666
1673,3,65,6841,16,2,0,Noon,15,9,1,16,2,0,0,0,0,0,0,0,12,0.0909090909090909
1674,3,63,9727,28,1,0,Noon,10,42,2,29,0,0,0,0,0,0,0,0,12,0.101200686106346
1675,6,174,20268,21,2,0,Evening,11,14,8,69,1,0,2,0,0,0,0,0,12,0.0100325800279257
1676,3,76,13832,47,0,0,Evening,9,34,7,44,2,0,3,0,0,0,0,0,12,0.150735294117647
1677,3,76,13832,47,1,0,Morning,9,34,7,44,2,0,3,0,0,0,0,0,12,0.0104472516217139
1678,3,74,14190,37,0,0,Evening,6,23,2,23,1,0,0,0,0,0,0,0,12,0.0507328072153326
1679,3,93,14303,40,0,0,Noon,6,23,2,21,1,0,0,0,0,0,0,0,12,0.0834394904458599
1680,3,86,13936,31,5,1,Evening,6,23,2,26,0,0,0,0,0,0,0,0,14,0.11508120649652
1681,3,75,9242,12,3,0,Evening,10,42,1,26,2,0,1,0,0,0,0,0,12,0.16875
1682,3,80,25358,26,6,1,Evening,15,12,10,23,2,0,2,0,0,0,0,0,12,0.0142948044452994
1683,3,78,20999,9,2,0,Evening,10,42,1,25,0,0,0,0,0,0,0,0,14,0.109494949494949
1684,3,77,18967,27,1,0,Evening,15,9,4,34,2,0,1,0,0,0,0,1,12,0.0224004072801324
1685,3,74,16212,28,1,0,Noon,6,23,3,24,2,0,0,0,0,0,0,0,12,0.0528328341087247
1686,3,83,18967,13,1,0,Evening,10,42,1,29,0,0,0,0,0,0,0,0,14,0.0887697348823354
1687,3,65,20499,27,0,0,Evening,15,9,4,32,2,0,0,0,0,0,0,1,12,0.0255648805681085
1688,3,81,22574,30,5,1,Evening,15,9,4,41,2,0,1,0,0,0,0,0,1,0.0309397035544683
1689,3,56,8668,16,5,1,Morning,11,29,3,51,2,0,1,0,0,0,0,0,14,0.0257352941176471
1690,15,49,14712,26,4,0,Evening,9,34,7,37,1,0,0,0,0,0,0,0,12,0.0425531914893617
1691,15,49,14804,28,4,0,Evening,9,34,7,36,0,0,0,0,0,0,0,0,12,0
1692,15,49,14879,30,4,0,Evening,9,34,7,37,1,0,0,0,0,0,0,0,12,0.107692307692308
1693,15,49,14835,30,4,0,Evening,9,34,7,38,0,0,0,0,0,0,0,0,12,0
1694,3,81,8706,17,4,0,Evening,11,29,3,51,2,0,1,0,0,0,0,0,14,0.0586080586080586
1695,3,59,29391,14,3,0,Evening,15,13,19,24,2,0,0,0,0,0,0,0,12,0.0141296604132035
1696,15,127,12020,30,3,0,Evening,9,34,6,30,1,0,1,0,0,0,0,0,12,0.0176249638832707
1697,3,82,10711,19,3,0,Noon,11,29,3,30,0,0,1,0,0,0,0,0,12,0.209459459459459
1698,15,71,10464,39,2,0,Evening,9,34,7,32,0,0,0,0,0,0,0,0,12,0.0714285714285714
1699,15,71,10453,39,2,0,Evening,9,34,7,26,0,0,0,0,0,0,0,0,12,0
1700,15,71,10449,39,2,0,Evening,9,34,6,25,0,0,0,0,0,0,0,0,12,0.0307692307692308
1701,15,71,10460,39,2,0,Evening,9,34,7,30,0,0,0,0,0,0,0,0,12,0
1702,15,71,10442,39,2,0,Evening,9,34,7,20,0,0,0,0,0,0,0,0,12,0.0454545454545455
1703,3,74,20667,17,1,0,Evening,10,42,4,34,0,0,0,0,0,0,0,0,12,0.0719108710330858
1704,15,96,15283,97,0,0,Evening,9,34,6,25,1,0,2,0,0,0,0,1,12,0.0101691361476097
1705,15,86,11037,67,1,0,Evening,9,34,6,30,1,0,1,0,0,0,0,0,12,0.00502424897944943
1706,15,90,15017,25,5,1,Evening,15,24,7,23,0,0,2,0,0,0,0,0,12,0.00203520911773685
1707,15,96,20029,67,0,0,Noon,9,34,7,25,1,0,2,0,0,0,0,1,12,0.00546867014208321
1708,6,220,28970,18,2,0,Evening,11,14,9,52,0,0,2,0,0,0,0,0,12,0.0113749309773606
1709,15,106,14162,23,4,0,Evening,9,34,3,29,0,0,1,0,0,0,0,0,12,0.00534794665258154
1710,15,158,32203,16,4,0,Noon,9,34,11,22,2,0,2,0,0,0,0,0,12,0.00599015781435602
1711,15,73,9446,43,2,0,Evening,9,34,2,28,0,0,2,0,1,0,0,0,12,0.0221192646839038
1712,15,85,9835,41,3,0,Evening,9,34,2,26,1,0,1,0,0,0,0,0,12,0.00595238095238095
1713,3,94,33334,27,1,0,Evening,8,32,38,55,1,0,2,0,0,0,0,0,12,0.00917939019327459
1714,15,113,39009,14,0,0,Evening,15,1,5,22,0,0,0,0,1,0,0,0,12,0.0121072916261144
1715,15,69,37579,12,4,0,Noon,15,1,4,27,1,0,1,0,0,0,0,0,12,0.01
1716,15,87,7288,44,4,0,Noon,14,33,1,15,0,0,1,0,0,0,0,0,12,0.000504113350423133
1717,15,145,37009,18,4,0,Noon,15,1,4,27,1,0,2,0,1,0,0,0,12,0.00250794930359622
1718,3,92,12779,27,4,0,Noon,11,29,4,25,2,0,1,0,0,0,0,0,12,0.0102957283680175
1719,15,115,36266,12,2,0,Evening,15,1,4,27,1,0,1,0,0,0,14999,0,12,0.00403616402970617
1720,3,59,23732,26,2,0,Noon,15,9,3,28,2,0,0,0,0,0,0,0,12,0.0631335070952795
1721,6,104,40079,11,2,0,Noon,9,34,17,36,0,0,0,0,0,0,0,0,12,0.00727114536076067
1722,3,72,9106,27,5,1,Morning,11,29,3,38,0,0,1,0,0,0,0,0,14,0.0486111111111111
1723,3,97,8831,19,4,0,Evening,11,29,3,38,0,0,1,0,0,0,0,0,14,0.125
1724,6,82,22820,32,1,0,Evening,11,14,3,38,0,0,3,0,0,0,0,0,12,0.0046206813239913
1725,3,72,26652,26,1,0,Evening,15,9,4,37,2,0,0,0,0,0,0,0,12,0.214723926380368
1726,3,92,16915,23,1,0,Noon,11,29,8,24,2,0,1,0,0,0,0,0,12,0.00947119179163378
1727,3,151,25916,52,0,0,Evening,9,34,5,34,0,0,0,0,0,0,0,1,15,0.00755998132091427
1728,3,146,24804,22,0,0,Evening,15,9,4,34,2,0,0,0,0,0,0,1,12,0.0374723538704581
1729,3,156,23447,22,6,1,Evening,15,9,4,35,2,0,1,0,0,0,0,1,12,0.0705882352941176
1730,3,77,20981,23,5,1,Evening,15,9,3,30,0,0,1,0,0,0,0,1,12,0.00657894736842105
1731,3,114,20981,23,5,1,Evening,15,9,3,30,0,0,1,0,0,0,0,1,16,0.0267502879815692
1732,3,88,26517,32,5,1,Noon,15,9,3,34,1,0,2,0,0,0,0,0,1,0.00420408943244793
1733,3,129,26517,32,5,1,Noon,15,9,3,34,1,0,2,0,0,0,0,1,15,0.00685992155954672
1734,3,77,26510,32,5,1,Noon,9,34,3,34,1,0,2,0,0,0,0,1,1,0.00610873549175321
1735,15,94,22188,25,4,0,Evening,9,34,2,38,1,0,1,0,0,0,0,0,12,0.0109044259140475
1736,6,126,27238,19,4,0,Noon,9,34,3,19,0,0,2,0,0,1,0,0,12,0.0163144234334446
1737,3,115,22540,22,3,0,Morning,15,9,3,31,1,0,1,0,0,0,0,0,1,0.0353867028493894
1738,15,164,7708,28,2,0,Evening,15,9,1,58,0,0,0,0,0,0,0,0,15,0.0153301886792453
1739,15,164,7708,28,2,0,Evening,15,9,1,58,0,0,0,0,0,0,0,0,10,0.0398009950248756
1740,15,94,24691,25,3,0,Morning,15,9,4,39,0,0,1,0,0,0,0,0,1,0.0769927536231884
1741,6,173,20622,17,2,0,Evening,9,34,3,19,0,0,2,0,0,1,0,0,12,0.0114729829755737
1742,15,118,29928,25,2,0,Morning,15,9,3,41,0,0,0,0,0,0,0,0,10,0.00660765490587209
1743,15,118,29928,25,2,0,Morning,15,9,3,41,0,0,0,0,0,0,0,0,3,0.0487689393939394
1744,3,85,22764,31,1,0,Noon,15,9,4,39,2,0,1,0,0,0,0,0,1,0.0213815789473684
1745,3,169,23030,36,1,0,Noon,15,9,3,15,2,0,5,0,0,0,0,0,1,0.00778210116731518
1746,3,170,23206,39,1,0,Noon,15,9,3,15,2,0,5,0,0,0,0,0,1,0.0210836333037259
1747,3,173,22764,31,1,0,Noon,15,9,4,39,2,0,1,0,0,0,0,0,1,0.0139824797843666
1748,3,30,12166,13,0,0,Noon,6,23,7,15,2,0,0,0,0,0,0,0,12,0.188775510204082
1749,15,35,17498,23,4,0,Evening,9,34,8,70,3,0,0,0,0,0,0,0,7,0.0794223826714801
1750,3,86,12514,17,4,0,Evening,6,23,5,25,0,0,0,0,0,0,0,0,12,0.218978102189781
1751,3,93,23860,26,0,0,Noon,15,9,4,47,2,0,2,0,0,0,0,0,1,0.0212790540930886
1752,3,100,17937,24,2,0,Noon,6,23,5,29,2,0,0,0,0,0,0,0,12,0.0122273628552545
1753,9,110,42075,25,5,1,Evening,15,9,40,67,1,0,2,0,0,0,0,0,12,0.0108928988634333
1754,3,100,17822,22,0,0,Noon,6,23,5,26,2,0,0,0,0,0,0,0,12,0.0193381592554292
1755,3,63,26290,22,5,1,Morning,15,9,5,33,2,0,0,0,0,0,0,0,12,0.102362204724409
1756,15,70,35775,10,0,0,Noon,15,38,6,23,0,0,0,0,0,0,0,0,12,0.0304347826086956
1757,3,63,26690,26,4,0,Evening,15,9,5,33,0,0,0,0,0,0,0,0,12,0.15748031496063
1758,6,114,22662,30,3,0,Noon,9,34,2,38,1,0,0,0,0,0,0,0,12,0.036
1759,10,45,31223,18,0,0,Noon,12,20,4,20,2,0,0,0,0,0,0,0,7,0
1760,10,45,29187,20,0,0,Noon,12,20,4,20,2,0,0,0,0,0,0,0,7,0.2
1761,15,72,28643,10,6,1,Noon,15,1,3,22,0,0,1,0,0,0,0,0,12,0.0139658078497472
1762,3,66,9091,41,3,0,Evening,6,23,2,53,3,0,0,0,0,0,0,0,12,0.212903225806452
1763,15,94,38846,10,3,0,Noon,15,1,4,29,1,0,1,0,0,0,0,0,12,0.0265384413263966
1764,15,104,28425,10,2,0,Evening,15,1,3,22,0,1,1,0,0,0,0,0,12,0.0113114174620007
1765,15,94,38846,10,1,0,Noon,15,1,4,29,1,0,1,0,0,0,0,0,12,0.0521792510742787
1766,3,63,26693,26,1,0,Evening,15,9,5,33,2,0,0,0,0,0,0,0,12,0.282608695652174
1767,3,59,8851,33,1,0,Evening,6,23,2,53,3,0,0,0,0,0,0,0,12,0.600682593856655
1768,3,64,8007,17,0,0,Noon,6,23,3,25,2,0,0,0,0,0,0,0,12,0.174447861336315
1769,3,119,24512,30,4,0,Noon,6,23,33,37,1,0,1,0,0,0,0,0,12,0.0137214009219427
1770,3,69,24815,22,3,0,Morning,15,9,4,162,0,0,0,0,0,0,0,0,12,0.0603896103896104
1771,3,261,25681,20,3,0,Noon,15,9,4,26,1,0,0,0,0,0,0,0,1,0.0169375225713254
1772,15,90,39774,14,3,0,Morning,15,24,13,28,2,0,2,0,0,0,0,0,12,0.0301810865191147
1773,3,85,16289,23,2,0,Evening,6,23,5,31,2,0,0,0,0,0,0,0,12,0.0141373032023134
1774,15,82,29947,25,1,0,Evening,15,9,3,41,0,0,0,0,0,0,0,0,1,0.0155823351658354
1775,15,74,16781,17,1,0,Evening,15,9,3,40,0,0,0,0,0,0,0,0,1,0.0241157556270096
1776,9,211,30909,47,2,0,Morning,15,9,33,81,1,0,0,0,0,0,0,0,12,0.0113785349118606
1777,3,97,12436,16,6,1,Evening,6,23,5,34,0,0,1,0,0,0,0,0,14,0.0489009632007903
1778,15,82,29947,25,0,0,Evening,15,9,3,41,0,0,0,0,0,0,0,0,1,0.0459016393442623
1779,3,75,27363,22,5,1,Morning,15,9,4,32,2,0,0,0,0,0,0,0,1,0.028288810483871
1780,3,85,16312,23,1,0,Evening,6,23,5,31,0,0,0,0,0,0,0,0,12,0.0442110260518664
1781,3,216,44491,28,4,0,Evening,9,34,10,34,1,0,2,0,0,0,0,0,12,0.0248108302877439
1782,3,119,12381,16,6,1,Noon,6,23,4,22,2,0,0,0,0,0,0,0,12,0.0306803826024183
1783,10,104,24879,25,6,1,Noon,15,9,6,28,0,0,0,0,0,1,0,0,1,0.0103145951521403
1784,3,254,43189,15,6,1,Morning,15,13,30,23,1,0,0,0,0,1,0,0,12,0.00611147327249022
1785,15,187,39989,16,0,0,Evening,15,24,13,28,2,0,2,0,0,0,0,0,12,0.0148614501691721
1786,3,63,9455,16,3,0,Evening,6,23,3,23,2,0,0,0,0,0,0,0,12,0.273156342182891
1787,3,50,9430,15,0,0,Noon,6,23,3,18,2,0,0,0,0,0,0,0,12,0.118072834200407
1788,15,76,17955,50,1,0,Evening,9,34,12,29,1,0,1,0,0,0,0,0,7,0.0778210116731518
1789,15,72,17353,41,0,0,Evening,9,34,11,50,0,0,0,0,0,0,0,0,7,0.0274059910771192
1790,15,102,27460,23,6,1,Evening,15,9,5,39,1,0,3,0,0,0,0,0,1,0.010351966873706
1791,15,102,27456,23,6,1,Evening,15,9,5,40,1,0,3,0,0,0,0,0,1,0.037037037037037
